,country,region,dept_id,city,address,heat_cycle,creation_date,modified_date,validity_date,archived,emissions,uncertainty,unit,source
13750,France,Pays-de-la-Loire,49,Angers,Réseau d’Orgemont ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.1236923076923077,30%,kgCO2e/kWh,
13751,France,Pays-de-la-Loire,49,Ecouflant,Réseau de chaleur d’Ecouflant ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.071,30%,kgCO2e/kWh,
13752,France,Pays-de-la-Loire,49,Angers,Hauts de Saint Aubin ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.084,30%,kgCO2e/kWh,
13753,France,Basse-Normandie,50,Cherbourg-Octeville,ZUP d’Octeville ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.019,30%,kgCO2e/kWh,
13754,France,Basse-Normandie,50,Cherbourg-Octeville,Ilot Divette ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.151,30%,kgCO2e/kWh,
13755,France,Basse-Normandie,50,Le Teilleul,Régie de chauffage au bois ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.051,30%,kgCO2e/kWh,
13756,France,Champagne-Ardenne,51,Reims,ZUP de Laon Neufchâtel ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.239,30%,kgCO2e/kWh,
13757,France,Champagne-Ardenne,51,Reims,Réseau UIOM de Reims ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.21485714285714286,30%,kgCO2e/kWh,
13758,France,Champagne-Ardenne,51,Vitry-le-François,Vitry Habitat ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.21485714285714286,30%,kgCO2e/kWh,
13759,France,Champagne-Ardenne,51,Epernay,Quartier Bernon ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.277,30%,kgCO2e/kWh,
13760,France,Champagne-Ardenne,51,Reims,Croix Rouge ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.115,30%,kgCO2e/kWh,
13761,France,Champagne-Ardenne,52,Chaumont,Réseau de chaleur du sud de la ville de Chaumont ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.03,30%,kgCO2e/kWh,
13762,France,Champagne-Ardenne,52,Saint-Dizier,Réseau de Saint-Dizier ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.111,30%,kgCO2e/kWh,
13763,France,Champagne-Ardenne,52,Longeau-Percey,Réseau de chaleur de l’EHPAD St Augustin ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.1804285714285714,30%,kgCO2e/kWh,
13764,France,Champagne-Ardenne,52,Wassy,Réseau de Wassy ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.1804285714285714,30%,kgCO2e/kWh,
13765,France,Champagne-Ardenne,52,Bourmont,Réseau de Bourmont ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.1804285714285714,30%,kgCO2e/kWh,
13766,France,Champagne-Ardenne,52,Saint-Dizier,Zup de Grigny ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.297,30%,kgCO2e/kWh,
13767,France,Champagne-Ardenne,52,Chaumont,La Rochotte ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.34,30%,kgCO2e/kWh,
13768,France,Pays-de-la-Loire,53,Saint-Hilaire-du-Maine,Lotissement les lilas ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.1645,30%,kgCO2e/kWh,
13769,France,Pays-de-la-Loire,53,Laval,ZUP de Nicolas ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.098,30%,kgCO2e/kWh,
13770,France,Lorraine,54,Nancy,ESTIA-Saint Julien Kennedy ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.08,30%,kgCO2e/kWh,
13771,France,Lorraine,54,Vandoeuvre-les-Nancy,S E. E. V-Ville de Vandoeuvre,heat,2019-09-01,2019-09-01,2020-01-01,False,0.033,30%,kgCO2e/kWh,
13772,France,Lorraine,54,Nancy,ESTIA-Plateau de Haye ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.084,30%,kgCO2e/kWh,
13773,France,Lorraine,54,Ecrouves,Réseau d’Ecrouves ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.074,30%,kgCO2e/kWh,
13774,France,Lorraine,54,Barbonville,Réseau chaufferie bois-Barbonville ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.0764,30%,kgCO2e/kWh,
13775,France,Lorraine,54,Vandoeuvre-les-Nancy,S. E E. V-Plateau de Brabois,heat,2019-09-01,2019-09-01,2020-01-01,False,0.108,30%,kgCO2e/kWh,
13776,France,Lorraine,54,Nancy,ESTIA-Blandan Medreville ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.091,30%,kgCO2e/kWh,
13777,France,Lorraine,55,Bar-le-Duc,Côte Sainte Catherine ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.274,30%,kgCO2e/kWh,
13778,France,Lorraine,55,Verdun,ZUP Anthouard ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.212,30%,kgCO2e/kWh,
13779,France,Lorraine,55,Ligny-en-Barrois,Ligny en Barrois ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.074,30%,kgCO2e/kWh,
13780,France,Bretagne,56,Lanester,Réseau de Lanester ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.044,30%,kgCO2e/kWh,
13781,France,Bretagne,56,Hennebont,Réseau de chaleur Zac Centre ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.064,30%,kgCO2e/kWh,
13782,France,Bretagne,56,Auray,Réseau de Gumenen ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.08,30%,kgCO2e/kWh,
13783,France,Bretagne,56,Locminé,Réseau de chaleur Liger ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.064,30%,kgCO2e/kWh,
13784,France,Lorraine,57,Metz,Réseau de Metz ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.085,30%,kgCO2e/kWh,
13785,France,Lorraine,57,Yutz,Réseau de la ville de Yutz ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.068,30%,kgCO2e/kWh,
13786,France,Lorraine,57,Farébersviller,Réseau du Farébersviller ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.097,30%,kgCO2e/kWh,
13787,France,Lorraine,57,Saint-Avold,Wenheck ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.239,30%,kgCO2e/kWh,
13788,France,Lorraine,57,Freyming-Merlebach,Réseau de Freyming-Merlebach ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.153,30%,kgCO2e/kWh,
13789,France,Lorraine,57,Sarreguemines,Réseau de Sarreguemines ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.248,30%,kgCO2e/kWh,
13790,France,Lorraine,57,-Behren-lès-Forbach,Réseau de Holweg-Forbach-Behren ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.16704545454545452,30%,kgCO2e/kWh,
13791,France,Lorraine,57,Saint-Avold,Huchet ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.195,30%,kgCO2e/kWh,
13792,France,Lorraine,57,Saint-Avold,Côte de la Justice ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.211,30%,kgCO2e/kWh,
13793,France,Lorraine,57,Saint-Avold,Carrière ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.228,30%,kgCO2e/kWh,
13794,France,Lorraine,57,Stiring-Wendel,Réseau de Stiring Wendel ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.16704545454545452,30%,kgCO2e/kWh,
13795,France,Lorraine,57,Creutzwald,Réseau de chauffage de Creutzwald ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.242,30%,kgCO2e/kWh,
13796,France,Lorraine,57,Metz,Réseau ZAC Amphithéâtre ,froid,2019-09-01,2019-09-01,2020-01-01,False,0.012,30%,kgCO2e/kWh,
13797,France,Bourgogne,58,Decize,Réseau de Decize ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.126,30%,kgCO2e/kWh,
13798,France,Bourgogne,58,Nevers,Réseau de chaleur du Banlay ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.019,30%,kgCO2e/kWh,
13799,France,Bourgogne,58,Saint-Brisson,Réseau de chaleur de la Maison du Parc du Morvan ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.1704,30%,kgCO2e/kWh,
13800,France,Bourgogne,58,Arleuf,Réseau de chaleur d’Arleuf ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.1704,30%,kgCO2e/kWh,
13801,France,Bourgogne,58,Bazolles,Réseau de chaleur de Bazolles ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.1704,30%,kgCO2e/kWh,
13802,France,Bourgogne,58,Corbigny,Réseau de chaleur de Corbigny ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.1704,30%,kgCO2e/kWh,
13803,France,Bourgogne,58,Lormes,Réseau de chaleur de Lormes ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.1704,30%,kgCO2e/kWh,
13804,France,Bourgogne,58,Montigny-en-Morvan,Réseau de chaleur de Montigny en morvan ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.1704,30%,kgCO2e/kWh,
13805,France,Bourgogne,58,Ouroux-en-Morvan,Réseau de chaleur d’Ouroux en Morvan ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.1704,30%,kgCO2e/kWh,
13806,France,Bourgogne,58,Planchez,Réseau de chaleur de Planchez ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.1704,30%,kgCO2e/kWh,
13807,France,Bourgogne,58,Saint-Verain,Réseau de chaleur de Saint Amand en Puisaye ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.1704,30%,kgCO2e/kWh,
13808,France,Bourgogne,58,Varzy,Réseau de chaleur de Varzy ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.1704,30%,kgCO2e/kWh,
13809,France,Bourgogne,58,Corancy,Réseau de chaleur de Corancy ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.1704,30%,kgCO2e/kWh,
13810,France,Bourgogne,58,Saint-Saulge,Réseau de chaleur de Saint Saulge ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.1704,30%,kgCO2e/kWh,
13811,France,Bourgogne,58,Billy-sur-Oisy,Réseau de chaleur de Billy-sur-Oisy ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.1704,30%,kgCO2e/kWh,
13812,France,Bourgogne,58,Brassy,Réseau de chaleur de Brassy ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.1704,30%,kgCO2e/kWh,
13813,France,Bourgogne,58,Château-Chinon (Ville),Réseau de chaleur de Château Chinon Ville ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.1704,30%,kgCO2e/kWh,
13814,France,Nord-Pas-De-Calais,59,Roubaix,Réseau de Roubaix ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.092,30%,kgCO2e/kWh,
13815,France,Nord-Pas-De-Calais,59,Valenciennes,Les Canonniers ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.24,30%,kgCO2e/kWh,
13816,France,Nord-Pas-De-Calais,59,Sains-du-Nord,Réseau de Sains-du-Nord ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.046,30%,kgCO2e/kWh,
13817,France,Nord-Pas-De-Calais,59,Villeneuve-d’Ascq,Quartier Pont de bois ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.231,30%,kgCO2e/kWh,
13818,France,Nord-Pas-De-Calais,59,Villeneuve-d’Ascq,Domaine Universitaire et Scientifique ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.206,30%,kgCO2e/kWh,
13819,France,Nord-Pas-De-Calais,59,Wattignies,Réseaux de Wattignies ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.178,30%,kgCO2e/kWh,
13820,France,Nord-Pas-De-Calais,59,Wattrelos,Réseau de Wattrelos ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.24,30%,kgCO2e/kWh,
13821,France,Nord-Pas-De-Calais,59,Sin-le-Noble,Réseau de chaleur de Sin Le Noble ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.108,30%,kgCO2e/kWh,
13822,France,Nord-Pas-De-Calais,59,Mons-en-Barœul,Réseau de Mons-en-Baroeul ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.151,30%,kgCO2e/kWh,
13823,France,Nord-Pas-De-Calais,59,Lille,Réseau de Lille ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.26,30%,kgCO2e/kWh,
13824,France,Nord-Pas-De-Calais,59,Lambersart,Réseau de Lambersart ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.102,30%,kgCO2e/kWh,
13825,France,Nord-Pas-De-Calais,59,Maubeuge,ZUP de la Caserne Joyeuse-Maubeuge ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.215,30%,kgCO2e/kWh,
13826,France,Nord-Pas-De-Calais,59,Anzin,Les rives créatives de l’Escaut ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.1679375,30%,kgCO2e/kWh,
13827,France,Nord-Pas-De-Calais,59,Dunkerque,Energie Grand Littoral-Dunkerque ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.11,30%,kgCO2e/kWh,
13828,France,Nord-Pas-De-Calais,59,Douchy-les-Mines,Réseau de chaleur de Douchy ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.028,30%,kgCO2e/kWh,
13829,France,Nord-Pas-De-Calais,59,Hazebrouck,Réseau de chauffage d’Hazebrouck ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.086,30%,kgCO2e/kWh,
13830,France,Nord-Pas-De-Calais,59,Lille,Quartier Tournebride Lomme-Capinghem ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.09,30%,kgCO2e/kWh,
13831,France,Picardie,60,Compiègne,Réseau de Compiègne ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.229,30%,kgCO2e/kWh,
13832,France,Picardie,60,Creil,La Cavée et les hironvalles ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.123,30%,kgCO2e/kWh,
13833,France,Picardie,60,Nogent-sur-Oise,Quartier des Obiers ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.082,30%,kgCO2e/kWh,
13834,France,Picardie,60,Montataire,Les Martinets ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.168,30%,kgCO2e/kWh,
13835,France,Picardie,60,Beauvais,Réseau du Quartier Saint-Jean ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.021,30%,kgCO2e/kWh,
13836,France,Picardie,60,Breteuil-sur-Noye,Réseau de Breteuil-sur-Noye ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.007,30%,kgCO2e/kWh,
13837,France,Basse-Normandie,61,Flers,Quartier Saint Sauveur ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.06,30%,kgCO2e/kWh,
13838,France,Basse-Normandie,61,Alençon,Perseigne ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.057,30%,kgCO2e/kWh,
13839,France,Basse-Normandie,61,Argentan,Quartier Nord-Route de Falaise ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.03,30%,kgCO2e/kWh,
13840,France,Basse-Normandie,61,La Ferté-Macé,Réseau de La Ferté-Macé ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.008,30%,kgCO2e/kWh,
13841,France,Basse-Normandie,61,L’Aigle,RECBIA ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.036,30%,kgCO2e/kWh,
13842,France,Nord-Pas-De-Calais,62,Avion,ZUP du quartier République-Avion ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.201,30%,kgCO2e/kWh,
13843,France,Nord-Pas-De-Calais,62,Arques,Réseau de Arques ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.063,30%,kgCO2e/kWh,
13844,France,Nord-Pas-De-Calais,62,Lens,Réseau de chaleur de Lens ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.028,30%,kgCO2e/kWh,
13845,France,Nord-Pas-De-Calais,62,Outreau,Le Portel-Outreau Engie ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.189,30%,kgCO2e/kWh,
13846,France,Nord-Pas-De-Calais,62,Outreau,Le Portel-Outreau Dalkia ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.082,30%,kgCO2e/kWh,
13847,France,Nord-Pas-De-Calais,62,Béthune,Réseau de chaleur de Béthune-Mont Liebaut ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.237,30%,kgCO2e/kWh,
13848,France,Nord-Pas-De-Calais,62,Liévin,Réseau de Liévin ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.246,30%,kgCO2e/kWh,
13849,France,Nord-Pas-De-Calais,62,Calais,Réseau de Chaleur de Calais ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.142,30%,kgCO2e/kWh,
13850,France,Nord-Pas-De-Calais,62,Béthune,Réseau de chaleur de Béthune-Centre-Ville ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.214,30%,kgCO2e/kWh,
13851,France,Nord-Pas-De-Calais,62,Achicourt,Réseau d’Achicourt ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.079,30%,kgCO2e/kWh,
13852,France,Nord-Pas-De-Calais,62,Arras,Réseau d’Arras ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.227,30%,kgCO2e/kWh,
13853,France,Nord-Pas-De-Calais,62,Boulogne-sur-Mer,Réseau de Boulogne-sur-Mer ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.17,30%,kgCO2e/kWh,
13854,France,Auvergne,63,Riom,Réseau de Riom RCBE ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.037,30%,kgCO2e/kWh,
13855,France,Auvergne,63,Clermont-Ferrand,HLM Saint Jacques ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.193,30%,kgCO2e/kWh,
13856,France,Auvergne,63,Clermont-Ferrand,La Gauthière ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.077,30%,kgCO2e/kWh,
13857,France,Auvergne,63,Clermont-Ferrand,Croix-de-Neyrat/ Champratel/ Les Vergnes ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.019,30%,kgCO2e/kWh,
13858,France,Auvergne,63,Beaumont,Quartier du Masage ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.217,30%,kgCO2e/kWh,
13859,France,Auvergne,63,Rochefort-Montagne,Réseau de Rochefort-Montagne ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.046,30%,kgCO2e/kWh,
13860,France,Auvergne,63,Royat,Réseau de Royat ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.228,30%,kgCO2e/kWh,
13861,France,Auvergne,63,Pontaumur,Réseau de chaleur bois de Pontaumur ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.08,30%,kgCO2e/kWh,
13862,France,Auvergne,63,Saint-Germain-l’Herm,Réseau de chaleur de St-Germain-l’Herm ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.12258823529411765,30%,kgCO2e/kWh,
13863,France,Auvergne,63,Ardes,Réseau de chaleur de Ardes ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.12258823529411765,30%,kgCO2e/kWh,
13864,France,Auvergne,63,Ambert,Le Coral ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.256,30%,kgCO2e/kWh,
13865,France,Aquitaine,64,Pau,SPIC réseau de chaleur du hameau ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.029,30%,kgCO2e/kWh,
13866,France,Midi-Pyrénées,65,Vic-en-Bigorre,Réseau de Vic-en-Bigorre ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.05,30%,kgCO2e/kWh,
13867,France,Languedoc-Roussillon,66,Osseja,Réseau de la Perle Cerdane ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.217,30%,kgCO2e/kWh,
13868,France,Alsace,67,Strasbourg,Elsau ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.239,30%,kgCO2e/kWh,
13869,France,Alsace,67,Strasbourg,Hautepierre ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.239,30%,kgCO2e/kWh,
13870,France,Alsace,67,Strasbourg,L’Esplanade ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.225,30%,kgCO2e/kWh,
13871,France,Alsace,67,Strasbourg,Eco-Quartier Brasserie Cronenbourg ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.061,30%,kgCO2e/kWh,
13872,France,Alsace,67,Strasbourg,Hochfelden ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.279,30%,kgCO2e/kWh,
13873,France,Alsace,67,Ostwald,Cité du Wihrel ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.235,30%,kgCO2e/kWh,
13874,France,Alsace,67,Strasbourg,Cité de l’Ill ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.076,30%,kgCO2e/kWh,
13875,France,Alsace,67,Strasbourg,Réseau de Colmar Vosges ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.069,30%,kgCO2e/kWh,
13876,France,Alsace,67,Schiltigheim,Le Ried ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.11,30%,kgCO2e/kWh,
13877,France,Alsace,67,Morsbronn-les-Bains,Réseau de la Communauté de Communes Sauer Pechelbronn ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.091,30%,kgCO2e/kWh,
13878,France,Alsace,67,Lingolsheim,Réseau des Tanneries-Bohrie ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.107,30%,kgCO2e/kWh,
13879,France,Alsace,67,Haguenau,Réseau Mars ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.112,30%,kgCO2e/kWh,
13880,France,Alsace,67,Niederbronn-les-Bains,Réseau de Niederbronn-les-Bains ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.066,30%,kgCO2e/kWh,
13881,France,Alsace,67,Allenwiller,Réseau d’Allenwiller ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.14566666666666667,30%,kgCO2e/kWh,
13882,France,Alsace,67,Saales,Réseau de Saales ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.14566666666666667,30%,kgCO2e/kWh,
13883,France,Alsace,67,Haguenau,Réseau de Haguenau ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.063,30%,kgCO2e/kWh,
13884,France,Alsace,67,Rittershoffen,ECOGI ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.14566666666666667,30%,kgCO2e/kWh,
13885,France,Alsace,67,Sélestat,Réseau de Sélestat ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.111,30%,kgCO2e/kWh,
13886,France,Alsace,67,Strasbourg,Réseau de Chaleur ECO2WACKEN ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.07,30%,kgCO2e/kWh,
13887,France,Alsace,68,Colmar,Réseau de Colmar ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.07,30%,kgCO2e/kWh,
13888,France,Alsace,68,Didenheim,L’Illberg ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.101,30%,kgCO2e/kWh,
13889,France,Alsace,68,Mulhouse,Porte de Bâle ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.185,30%,kgCO2e/kWh,
13890,France,Alsace,68,Saint-Louis,Réseau de la Ville de Saint-Louis ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.10928571428571429,30%,kgCO2e/kWh,
13891,France,Alsace,68,Cernay,Réseau de Cernay ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.076,30%,kgCO2e/kWh,
13892,France,Alsace,68,Rixheim,Réseau de Rixheim ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.063,30%,kgCO2e/kWh,
13893,France,Alsace,68,Feldbach,Réseau de chaleur de Feldbach ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.056,30%,kgCO2e/kWh,
13894,France,Alsace,68,Thann,Réseau de Thann ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.10928571428571429,30%,kgCO2e/kWh,
13895,France,Alsace,68,Freisen,Réseau communal de Freisen ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.10928571428571429,30%,kgCO2e/kWh,
13896,France,Alsace,68,Lapoutroie,Réseau de Lapoutroie ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.10928571428571429,30%,kgCO2e/kWh,
13897,France,Alsace,68,Sainte-Marie-aux-Mines,Réseau Val-d’Argent ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.075,30%,kgCO2e/kWh,
13898,France,Alsace,68,Illzach,Papeteries du Rhin ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.062,30%,kgCO2e/kWh,
13899,France,Rhône-Alpes,69,Vénissieux,Vénissieux énergies ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.121,30%,kgCO2e/kWh,
13900,France,Rhône-Alpes,69,Ecully,HLM Les Sources ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.207,30%,kgCO2e/kWh,
13901,France,Rhône-Alpes,69,Champagne-au-Mont-d’Or,La Duchère et Lyon 9e ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.073,30%,kgCO2e/kWh,
13902,France,Rhône-Alpes,69,Lyon,Réseau Lyon ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.101,30%,kgCO2e/kWh,
13903,France,Rhône-Alpes,69,Lyon-Villeurbanne,Réseau Lyon ,froid,2019-09-01,2019-09-01,2020-01-01,False,0.011,30%,kgCO2e/kWh,
13904,France,Rhône-Alpes,69,Vaulx-en-Velin,Réseau de Vaulx-en-Velin ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.079,30%,kgCO2e/kWh,
13905,France,Rhône-Alpes,69,Villeurbanne,Campus de la Doua ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.249,30%,kgCO2e/kWh,
13906,France,Rhône-Alpes,69,Villeurbanne,Quartier La Perralière ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.183,30%,kgCO2e/kWh,
13907,France,Rhône-Alpes,69,Rillieux-la-Pape,Les Semailles ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.028,30%,kgCO2e/kWh,
13908,France,Rhône-Alpes,69,Bron,Quartier Parilly ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.202,30%,kgCO2e/kWh,
13909,France,Rhône-Alpes,69,Givors,Quartier Les Vernes ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.253,30%,kgCO2e/kWh,
13910,France,Rhône-Alpes,69,Villefranche-sur-Saone,Réseau UIOM Villefranche ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.003,30%,kgCO2e/kWh,
13911,France,Rhône-Alpes,69,Oullins,Plateau de Montmein ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.206,30%,kgCO2e/kWh,
13912,France,Rhône-Alpes,69,Lyon,Z. H Champvert ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.193,30%,kgCO2e/kWh,
13913,France,Rhône-Alpes,69,Rillieux-la-Pape,Réseau Valorly ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.14536585365853658,30%,kgCO2e/kWh,
13914,France,Rhône-Alpes,69,Gleize,Quartier Belleroche Ouest ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.087,30%,kgCO2e/kWh,
13915,France,Rhône-Alpes,69,Lyon,Quartier Mermoz Sud ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.202,30%,kgCO2e/kWh,
13916,France,Rhône-Alpes,69,Rillieux-la-Pape,Quartier de la Roue ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.226,30%,kgCO2e/kWh,
13917,France,Rhône-Alpes,69,Sathonay-Camp,Réseau de Sathonay-Camp ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.064,30%,kgCO2e/kWh,
